Image URL,Credit,Caption,Alt text
pure vixen.png,Vixen,pure,"A blue water drop going into a blue and yellow puddle, the water drop has white wings."
slow rae.png,Rae,slow,a dark colored snail with some ellipses behind him and a speedometer below him; the speedometer is pointing to the ticks on the left.
special pheonix 1.png,Pheonix,special,A four pointed star with a blue to dark blue gradient is surrounded by dots and lines with a purple glow behind it.
right.png,Petri,right,a green circle with a checkmark
spooky bh.png,Blackholemojis,spooky,"a figure from the waist up, facing forward and slightly to the side, raising their arms above their head and wiggling their fingers like a monster, or someone telling a spooky story. They have a big smile on their face."
special pheonix 2.png,Pheonix,special,A four pointed star with a pinkish to yellow gradient is surrounded by dots and lines with a glow behind it.
respectful esrah.png,Esrah,respectful,"A person bowing, a pair of shaking hands, and a green checkmark box. The person has pale skin and a dark buzzcut, and wears a purple shirt, star themed leggings, and blue socks."
stray.png,Petri,stray,A drawing of a white and brown cat sitting down. In the top right corner is a house with a large red X over it.
stable tonto.png,Tonto,stable,"a grey stone bridge , with a green circle over it ."
safe 1.png,Plum,safe,A drawing of a green metal shield with a white check mark in its center.
suggestible 1.png,Petri,suggestible,"A drawing of two plain yellow people. The one on the left is speaking a speech bubble with a pink circle. The one on the right is thinking two thought bubbles, the first of which has a crossed out blue square, with a green arrow pointing from that thought bubble to a second thought bubble with a pink circle."
standard chrome.png,cytochrome-sea,standard,a red cube.
safe 2.png,Plum,safe,A drawing of a green metal shield with a white cross in its center.
suggestible 2.png,Petri,suggestible,"A drawing of two plain yellow people. The one on the left is speaking a speech bubble with a pink circle. The one on the right is thinking two thought bubbles, the first of which has a crossed out blue square, with a green arrow pointing from that thought bubble to a second thought bubble with a pink circle. The one on the right is wearing an AAC device on a chest harness."
strong m.png,M,strong,a flexing emoji yellow arm with two orange emphasis lines.
same fg.png,froggygolem,same,two identical yellow curvy shapes next to each other
sure pheonix 1.png,Pheonix,sure,A light green circle with a yellow thumbs up on it. The image has dark line art.
stuck koda.png,Koda,stuck,"two brown triangles, one on the top pointing downwards and one on the bottom upwards. squeezed between them is a red horizontal hourglass like shape. there’s 4 zigzags, 2 next to each triangle."
similar.png,M,similar,a medium blue shape that is almost a rectangle but is narrower at the top in a square-ish way. next to it is a slightly darker blue shape that is almost a rectangle but is narrower at the top in a curved way.
sure pheonix 2.png,Pheonix,sure,A brown thumbs up with a yellow outline sits on top of a dark green circle. The image has light line art
subjective esrah.png,Esrah,subjective,"three blue arrows branching off each other, pointing to a pink spiral, a yellow star, and a teal heart. They are colored flatly, with some slight variation in color"
somehow dusty.png,Dusty,somehow,"Many purple triangles, with several inside a square, separate from the others."
tattered m.png,M,tattered,"a brown shape that is square in the top right corner, but in the bottom left has been tattered."
superior pheonix 1.png,Pheonix,superior,A yellow step that has a small blue circle on the lower part and a large purple circle with a yellow outline and glow and two sparkles beside it on the top. There is an arrow pointing up at the purple circle. The image has dark line art.
spotless pheonix.png,Pheonix,spotless,"a very pale blue circle shape, with three golden sparkles and many smaller white circles around it"
terrible pheonix 1.png,Pheonix,terrible,"A red gemstone cut like a diamond above a purple thumbs down hand, surrounded by red sparkles and emphasis marks. The image has light line art."
superior pheonix 2.png,Pheonix,superior,A red step that has a small blue circle on the lower part and a large purple circle with a red outline and glow and two sparkles beside it on the top. There is an arrow pointing up at the purple circle. The image has light line art.
supposedly petri.png,Petri,supposedly,: a drawing of a speech bubble containing a large green checkmark. next to the speech bubble is a large purple squiggle. a brown arrow points from that to a light blue circle.
terrible pheonix 2.png,Pheonix,terrible,"A red gemstone cut like a diamond above a yellow thumbs down hand, surrounded by red sparkles and emphasis marks. The image has dark line art."
thorough esrah.png,Esrah,thorough,"a hand moving in a circle using overlapping, smaller looping motions, colored green."
sure fg.png,froggygolem,sure,two interlocking yellow elongated blobs in U shapes with bits poking out the bottoms of the U’s as if tied together in a knot.
though dusty.png,Dusty,though,"A curving line that leads to a red dot, with a bright yellow line branching off."
together.png,Blackholemojis,together,"two figures sitting next to each other, overlapping, from the waist up. One is leaning their head on the other’s shoulder. They both have their eyes closed contentedly."
suspended.png,Pheonix,suspended,"a yellow figure with a rope wrapped around their chest so they are hanging, a stop sign without text is attached to the rope"
torn m 1.png,M,torn,"a white rectangle torn most of the way through, an angled green arrow pointing up at it."
together petri.png,Petri,together,two featureless emoji yellow people leaning into each other and holding hands in front of both of them.
tight dusty.png,Dusty,tight,"A screw almost fully into a surface, with straight white lines around it."
torn m 2.png,M,torn,"a light brown rectangle torn most of the way through, an angled red arrow pointing up at it."
too fg.png,froggygolem,too,orange plus sign in the middle with light orange blob on the left bottom and two smaller light orange blobs in right upper.
true leo.png,Vincent,true,a speech bubble with scribbles for words inside with a green check mark over it
unbalanced.png,Neon,unbalanced,a big blue circle and small blue circle balanced unevenly on a scale.
too.png,M,too,"a light grey container with a thick red substance filling it and overflowing. the red is lighter at the base of the container and darker at the top, where it flows over."
Uncarbonated.png,Petri,uncarbonated,"a clear cup of uncarbonated blue liquid, which looks smooth and calm"
underarching m 1.png,M,underarching,an upside-down stone arch with a red arrow pointing up from it to four blue circles above
unable pheonix.png,Pheonix,unable,"2 grey gears sit in the upper left corner, a red X in the bottom right corner slightly overlaps them."
unleavened.png,Ani,unleavened,A chunk of dough with arrows pointing up and away from it. In front of the dough and arrows is a large red X
underarching m 2.png,M,underarching,an upside-down stone arch with a green arrow pointing up from it to four blue circles above
unfamiliar vixen.png,Vixen,unfamiliar,"A blue square with a faint question mark inside and a thought bubble coming from it, containing two purple question marks. The left question mark is upside down."
unsafe 1.png,Plum,unsafe,"A drawing of a red, shattered shield. In front of it is the general warning sign, which is a yellow triangle containing a black exclamation point."
unfinished stellar.png,StellarSymbols,unfinished,a piece of paper with three hollow dot points with text next to them
unless dusty.png,Dusty,unless,"A straight black line leading to a red dot, with a bright yellow line branching off."
unusual vixen.png,Vixen,unusual,A swirly rainbow-colored egg  with chicken legs and a unicorn horn. There are three yellow sparkles around it.
ungrateful.png,Tonto,ungrateful,"A yellow emoji with an angry expression , looking away from a blue gift with a red X next to it"
unlike pheonix 1.png,Pheonix,unlike,"An image with dark line art shows A branching purple arrow where one branch goes straight to point at a green circle, and the other curves off to point at a red square."
useless neon.png,Neon,useless,A incandescent light bulb that is cracked open on the right side.
unlocked insert name here.png,InsertNameHere,unlocked,An open padlock
unlike pheonix 2.png,Pheonix,unlike,"An image with light line art shows A branching purple arrow where one branch goes straight to point at a green circle, and the other curves off to point at a red square."
usual vixen.png,Vixen,usual,A brown egg with three yellow sparkles around it.
wasteful m.png,M,wasteful,a piece of lined paper in a grey bin. The bin has a red downwards arrow pointing to a red line on it.
unsafe 2.png,Plum,unsafe,"A drawing of a red, shattered shield."
verbatim vixen.png,Vixen,verbatim,"Two white speech bubbles one coming from the left one coming from the right, the both have the same yellow star inside and there's a red arrow from the top one pointing to the bottom one."
whether pheonix.png,Pheonix,whether,A wavy line grading from green to blue sits perpendicular to a blue question mark.
unstable tonto.png,Tonto,unstable,"a broke down wood bridge , with a red triangle over it ."
versus m.png,M,versus,"two red wedges facing each other, a small dark grey circle between them. above and below, big orange impact shapes."
vice versa vixen.png,Vixen,vice versa,"two Vs with squiggles, one is blue on bottom is upright and has a blue dot to the left side the one on top is inside the blue, is upside down  is red and has a dot on the right side"
vital m 1.png,M,vital,a shining sun and a raincloud both above a sprout in soil. blue arrows point from the sun and rain to the sprout.
very fg.png,froggygolem,very,green blob with three darker green v’s above it.
versus pheonix 1.png,Pheonix,versus,"A purple square sits in the top left corner of the image, a blue square the bottom right. Between them are some yellow emphasis marks and a small vertical line between them with a second shorter line crossing said small line perpendicularly. This image has dark line art."
vital m 2.png,M,vital,a shining sun and a raicloudl both above a sprout in soil. blue arrows point from the sun and rain to the sprout.
wearable.png,Plum,wearable,"A drawing of a braid made of blue fabric or string next to a smiling yellow person holding their wrist up, wearing the braid as a bracelet. An arrow goes from the braid to the person’s wrist with the bracelet. There is a light blue starburst shape behind their wrist."
versus pheonix 2.png,Pheonix,versus,"A blue square sits in the top left corner of the image, a purple square the bottom right. Between them are some yellow emphasis marks and a small vertical line between them with a second shorter line crossing said small line perpendicularly. This image has light line art."
wrong.png,Petri,wrong,a red circle with an X
worse bunnsemojis.png,bunnsemojis,worse,A black less than symbol with a red X over it and dark red lines around it.
young pheonix.png,Pheonix,young,"a little plant sprout with a blue arrow pointing to it. The arrow travels below the sprout in a circle starting in one side of the stem, ending to point at the other."
yet pheonix.png,Pheonix,yet,"a curved blue arrow pointing up, next to it, above the curve, are 6 yellow arrows radiating out in a circle."
