Image URL,Credit,Caption,Alt text
Of2Petri.png,Petri,of (variant),"A drawing of four puzzle pieces, with three of them being connected and one of them not. The puzzle peice that is not connected has arrows pointing from it to the other puzzle peices. All the puzzle peices are green."
off cc.png,CC,off,"a red ball is next to a table, with an arrow pointing to it. there is a lightbulb that is turned off"
need asl 3 pheonix.png,Pheonix,need (ASL),a red hand making the ASL sign for need with an arrow beside it to show movement.
than pheonix.png,Pheonix,than,A short grey rectangle sits between a purple greater than sign and a blue less than sign.
ok chrome.png,cytochrome-sea,ok,a blue dog next to a speech bubble with a balanced scale on it
of m.png,M,of,"a curved yellow arrow pointing from a pink-purple blob to a larger purple blob, which it fits into"
that chrome.png,cytochrome-sea,that,a black arrow pointing to a blue bone between two white bones
ok pheonix.png,Pheonix,Ok,a yellow hand making a thumbs up surrounded by a green circle.
on cc.png,CC,on,a red ball is on a table with an arrow pointing to it. there is a lightbulb that is turned on
Not Allowed Gillipop.png,Gillipop,not allowed,"a simplified symbol of an emoji-yellow person climbing through a red not allowed sign, the image has a white outline"
or tonto.png,Tonto,or,"a simple yellow figure is next to two shapes underlined in yellow . one shape is a red square , & the other is a lime green triangle . The person is staring more at the triangle and there's three yellow-green lines emitting from the triangle to indicate a choice ."
stop chrome.png,cytochrome-sea,stop,image of a stop sign with a paw on it)
the gillipop 2.png,Gillipop,the,a simple symbol with a white outline. a glowing golden orb floating on a gray stone pedestal. two red arrows point up at the orb. there are golden lines to indicate glowing
or fg.png,froggygolem,or,a light gray circle and a gray circle next to each other with a slash mark between them
than fractals 1.png,Fractals,than,A yellow triangle and a orange rectangle. Between them are a blue greater than symbol and and blue less than symbol. They face away from each other
Those.png,Pheonix,those,two purple cubes with arrow pointing up at them
Then.png,Petri,then,"a yellow sun and a light blue crescent moon, with a yellow-to-blue gradient arrow between them pointing from the sun to the moon."
than fractals 2.png,Fractals,than,A yellow triangle and a orange rectangle. Between them are a dark blue greater than symbol and dark blue less than symbol. They face away from each other.
to chrome.png,cytochrome-sea,to,a black arrow pointing right
These.png,Pheonix,these,2 yellow cubes with arrow pointing down at them
this2.png,Kit,this,A blue arrow pointing at a red ball that's near to it.
was rayin.png,Rayin,was,A nondescript yellow person with a star on their chest is positioned above a leftward-pointing purple arrow with a short vertical line on the right side.
core words/need.png,M,need,"A blue exclamation mark in a white circle. There is a dotted black line around the white circle, and a thicker orange-red border."
the 2 p.png,Petri,the,a sketchy pink arrow pointing right. it has two lines like an equal sign with a point between them that extends slightly past the lines.
welcome fg.png,froggygolem,welcome,light blue vertical rectangle with light blue trapazoid below it that has a darker blue heart on it. icon resembles a door with a welcome mat.
please fg.png,froggygolem,please,"a blue lump with arm like blobs extending below it that turn to the center and up, resembling hands with their palms together."
please.png,M,please,"A simplified hand with a yellow and pink blob above it. The hand has pale skin, a green wristband and a blue wristband."
what dusty.png,Dusty,what,A purple square with a white question mark on it.
right fg.png,froggygolem,right,a gray check mark with a small arrow pointing right beneath it
sorry fg.png,froggygolem,sorry,yellow circle with crossed arm like blobs extending below it.
when dusty.png,Dusty,when,A purple paper calendar with a white question mark on it.
should dusty.png,Dusty,should,An angry green figure slamming their hands down on a horizontal black rectangle.
thanks pheonix.png,Pheonix,thanks,A yellow hand sticking out of a sleeve with a green circle sitting above it. The sleeve has a blue to purple gradient.
where cc.png,CC,where,a tan map with splotches of color representing land and a purple question mark in the center is pointed at by a blue arrow
should fg.png,froggygolem,should,yellow letter s above curvy yellow horizontal blob.
want ottertime.png,Ottertime,want,a pair of yellow hands reaching towards an outline of a box made of blue dashed lines
where fg.png,froggygolem,where,green question mark with four lighter green arrows around it pointing to corners
